"",SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
161149,INDICE DE 2886% LEI 86221993 E 86271993  REAJUSTE DE REMUNERACAO PROVENTOS,64.259
"",OU PENSAO  SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
160315,IRREDUTIBILIDADE DE VENCIMENTOS  SISTEMA REMUNERATORIO E BENEFICIOS,12.002
"",SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
159446,REAJUSTE DE REMUNERACAO PROVENTOS OU PENSAO  SERVIDOR PUBLICO CIVIL,18.983
"",ADMINISTRATIVO,
159447,REAJUSTE DE REMUNERACAO PROVENTOS OU PENSAO  SERVIDOR PUBLICO CIVIL,3.942
"",ADMINISTRATIVO,
159448,REAJUSTE DE REMUNERACAO PROVENTOS OU PENSAO  SERVIDOR PUBLICO CIVIL,20.013
"",ADMINISTRATIVO,
159549,ABONO DE PERMANENCIA  SISTEMA REMUNERATORIO E BENEFICIOS  SERVIDOR,57.585
"",PUBLICO CIVIL  ADMINISTRATIVO,
159551,ABONO DE PERMANENCIA  SISTEMA REMUNERATORIO E BENEFICIOS  SERVIDOR,57.585
"",PUBLICO CIVIL  ADMINISTRATIVO,
159552,ABONO DE PERMANENCIA  SISTEMA REMUNERATORIO E BENEFICIOS  SERVIDOR,57.585
"",PUBLICO CIVIL  ADMINISTRATIVO,
159561,INDICE DA URV LEI 88801994  REAJUSTE DE REMUNERACAO PROVENTOS OU PENSAO,1.274.300
"",SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
159994,CONCESSAO  PENSAO  SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,127.081
160119,GRATIFICACAO INCORPORADAQUINTOS E DECIMOSVPNI  SISTEMA,95.168
160338,DESAPROPRIACAO POR UTILIDADE PUBLICADL 33651941  INTERVENCAO DO ESTADO,109.306
"",NA PROPRIEDADE  ADMINISTRATIVO,
160314,IRREDUTIBILIDADE DE VENCIMENTOS  SISTEMA REMUNERATORIO E BENEFICIOS,12.002
"",SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
159445,REAJUSTE DE REMUNERACAO PROVENTOS OU PENSAO  SERVIDOR PUBLICO CIVIL,15.920
"",ADMINISTRATIVO,
160316,IRREDUTIBILIDADE DE VENCIMENTOS  SISTEMA REMUNERATORIO E BENEFICIOS,12.002
"",SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
160317,IRREDUTIBILIDADE DE VENCIMENTOS  SISTEMA REMUNERATORIO E BENEFICIOS,12.002
"",SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
160318,IRREDUTIBILIDADE DE VENCIMENTOS  SISTEMA REMUNERATORIO E BENEFICIOS,12.002
"",SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
160319,IRREDUTIBILIDADE DE VENCIMENTOS  SISTEMA REMUNERATORIO E BENEFICIOS,12.002
"",SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
160320,IRREDUTIBILIDADE DE VENCIMENTOS  SISTEMA REMUNERATORIO E BENEFICIOS,74.467
"",SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
160321,IRREDUTIBILIDADE DE VENCIMENTOS  SISTEMA REMUNERATORIO E BENEFICIOS,25.162
"",SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
160322,IRREDUTIBILIDADE DE VENCIMENTOS  SISTEMA REMUNERATORIO E BENEFICIOS,25.162
"",SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
160323,IRREDUTIBILIDADE DE VENCIMENTOS  SISTEMA REMUNERATORIO E BENEFICIOS,25.162
"",SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
160324,IRREDUTIBILIDADE DE VENCIMENTOS  SISTEMA REMUNERATORIO E BENEFICIOS,25.162
"",SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
160325,IRREDUTIBILIDADE DE VENCIMENTOS  SISTEMA REMUNERATORIO E BENEFICIOS,25.162
"",SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
160313,IRREDUTIBILIDADE DE VENCIMENTOS  SISTEMA REMUNERATORIO E BENEFICIOS,69.095
"",SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
156732,REAJUSTE DE REMUNERACAO PROVENTOS OU PENSAO  SERVIDOR PUBLICO CIVIL,45.969
"",ADMINISTRATIVO,
156978,INDICE DE 2886% LEI 86221993 E 86271993  REAJUSTE DE REMUNERACAO PROVENTOS,86.228
"",OU PENSAO  SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
155595,DESAPROPRIACAO  INTERVENCAO DO ESTADO NA PROPRIEDADE  ADMINISTRATIVO,167.567
155596,DESAPROPRIACAO  INTERVENCAO DO ESTADO NA PROPRIEDADE  ADMINISTRATIVO,167.567
155597,DESAPROPRIACAO  INTERVENCAO DO ESTADO NA PROPRIEDADE  ADMINISTRATIVO,167.567
155598,DESAPROPRIACAO  INTERVENCAO DO ESTADO NA PROPRIEDADE  ADMINISTRATIVO,167.567
155599,DESAPROPRIACAO  INTERVENCAO DO ESTADO NA PROPRIEDADE  ADMINISTRATIVO,143.629
155600,DESAPROPRIACAO  INTERVENCAO DO ESTADO NA PROPRIEDADE  ADMINISTRATIVO,143.629
155675,IRREDUTIBILIDADE DE VENCIMENTOS  SISTEMA REMUNERATORIO E BENEFICIOS,149.440
"",SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
156114,INDICE DE 2886% LEI 86221993 E 86271993  REAJUSTE DE REMUNERACAO PROVENTOS,57.415
"",OU PENSAO  SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
154987,DESAPROPRIACAO POR UTILIDADE PUBLICADL 33651941  INTERVENCAO DO ESTADO,73.374
"",NA PROPRIEDADE  ADMINISTRATIVO,
156563,DESAPROPRIACAO POR INTERESSE SOCIAL COMUM LEI 41321962  INTERVENCAO DO,104.541
"",ESTADO NA PROPRIEDADE  ADMINISTRATIVO,
154986,DESAPROPRIACAO POR UTILIDADE PUBLICADL 33651941  INTERVENCAO DO ESTADO,73.374
"",NA PROPRIEDADE  ADMINISTRATIVO,
156798,INDICE DE 2886% LEI 86221993 E 86271993  REAJUSTE DE REMUNERACAO PROVENTOS,68.078
"",OU PENSAO  SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
156799,INDICE DE 2886% LEI 86221993 E 86271993  REAJUSTE DE REMUNERACAO PROVENTOS,79.875
"",OU PENSAO  SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
156804,REGIME ESTATUTARIO  SERVIDOR  PUBLICO CIVIL  ADMINISTRATIVO,214.111
156910,LICENCAPREMIO  LICENCASAFASTAMENTOS  SERVIDOR PUBLICO CIVIL,64.398
"",ADMINISTRATIVO,
156971,INDICE DE 2886% LEI 86221993 E 86271993  REAJUSTE DE REMUNERACAO PROVENTOS,86.228
"",OU PENSAO  SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
156972,SISTEMA REMUNERATORIO E BENEFICIOS  SERVIDOR  PUBLICO CIVIL,89.478
"",ADMINISTRATIVO,
156973,SISTEMA REMUNERATORIO E BENEFICIOS  SERVIDOR  PUBLICO CIVIL,133.040
"",ADMINISTRATIVO,
156975,INDICE DE 2886% LEI 86221993 E 86271993  REAJUSTE DE REMUNERACAO PROVENTOS,92.863
"",OU PENSAO  SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
156976,INDICE DE 2886% LEI 86221993 E 86271993  REAJUSTE DE REMUNERACAO PROVENTOS,92.863
"",OU PENSAO  SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
156977,INDICE DE 2886% LEI 86221993 E 86271993  REAJUSTE DE REMUNERACAO PROVENTOS,92.863
"",OU PENSAO  SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
156558,LICENCAPREMIO  LICENCASAFASTAMENTOS  SERVIDOR PUBLICO CIVIL,124.669
154497,GRATIFICACAO DE ATIVIDADE  SISTEMA REMUNERATORIO E BENEFICIOS,80.927
"",SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
157566,REAJUSTE DE REMUNERACAO PROVENTOS OU PENSAO  SERVIDOR PUBLICO CIVIL,73.015
"",ADMINISTRATIVO,
154502,GRATIFICACAO DE ATIVIDADE  SISTEMA REMUNERATORIO E BENEFICIOS,44.685
"",SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
154386,DESAPROPRIACAO INDIRETA  INTERVENCAO DO ESTADO NA PROPRIEDADE,197.989
"",ADMINISTRATIVO,
154387,DESAPROPRIACAO INDIRETA  INTERVENCAO DO ESTADO NA PROPRIEDADE,197.989
"",ADMINISTRATIVO,
154411,CONCESSAO  PENSAO  SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,82.077
154448,REAJUSTE DE REMUNERACAO PROVENTOS OU PENSAO  SERVIDOR PUBLICO CIVIL,16.076
"",ADMINISTRATIVO,
154449,REAJUSTE DE REMUNERACAO PROVENTOS OU PENSAO  SERVIDOR PUBLICO CIVIL,19.885
"",ADMINISTRATIVO,
154476,LICENCAPREMIO  LICENCASAFASTAMENTOS  SERVIDOR PUBLICO CIVIL,58.738
"",ADMINISTRATIVO,
154494,GRATIFICACAO DE ATIVIDADE  SISTEMA REMUNERATORIO E BENEFICIOS,51.299
"",SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
154990,GRATIFICACAO DE ATIVIDADE  SISTEMA REMUNERATORIO E BENEFICIOS,70.038
"",SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
154496,GRATIFICACAO DE ATIVIDADE  SISTEMA REMUNERATORIO E BENEFICIOS,53.687
"",SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
154669,PROVISORIA  PENSAO  SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,71.402
154498,GRATIFICACAO DE ATIVIDADE  SISTEMA REMUNERATORIO E BENEFICIOS,71.175
"",SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
154499,GRATIFICACAO DE ATIVIDADE  SISTEMA REMUNERATORIO E BENEFICIOS,44.685
"",SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
154501,GRATIFICACAO DE ATIVIDADE  SISTEMA REMUNERATORIO E BENEFICIOS,44.685
"",SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
154699,IRREDUTIBILIDADE DE VENCIMENTOS  SISTEMA REMUNERATORIO E BENEFICIOS,72.180
"",SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
154802,GRATIFICACAO INCORPORADAQUINTOS E DECIMOSVPNI  SISTEMA,30.188
"",REMUNERATORIO E BENEFICIOS  SERVIDOR  PUBLICO CIVIL  ADMINISTRATIVO,
154803,GRATIFICACAO INCORPORADAQUINTOS E DECIMOSVPNI  SISTEMA,15.117
"",REMUNERATORIO E BENEFICIOS  SERVIDOR  PUBLICO CIVIL  ADMINISTRATIVO,
154804,GRATIFICACAO INCORPORADAQUINTOS E DECIMOSVPNI  SISTEMA,15.117
"",REMUNERATORIO E BENEFICIOS  SERVIDOR  PUBLICO CIVIL  ADMINISTRATIVO,
154880,GRATIFICACAO DE INCENTIVO  SISTEMA REMUNERATORIO E BENEFICIOS,75.531
"",SERVIDOR  PUBLICO CIVIL  ADMINISTRATIVO,
154928,REGIME ESTATUTARIO  SERVIDOR  PUBLICO CIVIL  ADMINISTRATIVO,73.034
154983,GRATIFICACAO DE ATIVIDADE  SISTEMA REMUNERATORIO E BENEFICIOS,80.087
"",SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
154495,GRATIFICACAO DE ATIVIDADE  SISTEMA REMUNERATORIO E BENEFICIOS,58.077
"",SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
157440,SISTEMA REMUNERATORIO E BENEFICIOS  SERVIDOR  PUBLICO CIVIL,899
"",ADMINISTRATIVO,
157428,SISTEMA REMUNERATORIO E BENEFICIOS  SERVIDOR  PUBLICO CIVIL,8.993
"",ADMINISTRATIVO,
157429,SISTEMA REMUNERATORIO E BENEFICIOS  SERVIDOR  PUBLICO CIVIL,8.993
"",ADMINISTRATIVO,
157430,SISTEMA REMUNERATORIO E BENEFICIOS  SERVIDOR  PUBLICO CIVIL,8.993
"",ADMINISTRATIVO,
157431,SISTEMA REMUNERATORIO E BENEFICIOS  SERVIDOR  PUBLICO CIVIL,8.993
"",ADMINISTRATIVO,
157432,SISTEMA REMUNERATORIO E BENEFICIOS  SERVIDOR  PUBLICO CIVIL,8.993
"",ADMINISTRATIVO,
157433,SISTEMA REMUNERATORIO E BENEFICIOS  SERVIDOR  PUBLICO CIVIL,8.993
"",ADMINISTRATIVO,
157434,SISTEMA REMUNERATORIO E BENEFICIOS  SERVIDOR  PUBLICO CIVIL,8.993
"",ADMINISTRATIVO,
157435,SISTEMA REMUNERATORIO E BENEFICIOS  SERVIDOR  PUBLICO CIVIL,8.993
"",ADMINISTRATIVO,
157436,SISTEMA REMUNERATORIO E BENEFICIOS  SERVIDOR  PUBLICO CIVIL,8.993
"",ADMINISTRATIVO,
157427,SISTEMA REMUNERATORIO E BENEFICIOS  SERVIDOR  PUBLICO CIVIL,149.184
"",ADMINISTRATIVO,
157438,SISTEMA REMUNERATORIO E BENEFICIOS  SERVIDOR  PUBLICO CIVIL,899
"",ADMINISTRATIVO,
157439,SISTEMA REMUNERATORIO E BENEFICIOS  SERVIDOR  PUBLICO CIVIL,899
159314,SISTEMA REMUNERATORIO E BENEFICIOS  SERVIDOR  PUBLICO CIVIL,365.375
"",ADMINISTRATIVO,
159318,SISTEMA REMUNERATORIO E BENEFICIOS  SERVIDOR  PUBLICO CIVIL,462.300
"",ADMINISTRATIVO,
159313,SISTEMA REMUNERATORIO E BENEFICIOS  SERVIDOR  PUBLICO CIVIL,365.375
"",ADMINISTRATIVO,
159311,SISTEMA REMUNERATORIO E BENEFICIOS  SERVIDOR  PUBLICO CIVIL,1.802.907
"",ADMINISTRATIVO,
159310,SISTEMA REMUNERATORIO E BENEFICIOS  SERVIDOR  PUBLICO CIVIL,2.023.503
"",ADMINISTRATIVO,
159319,SISTEMA REMUNERATORIO E BENEFICIOS  SERVIDOR  PUBLICO CIVIL,462.300
"",ADMINISTRATIVO,
159205,GRATIFICACAO DE ATIVIDADE  SISTEMA REMUNERATORIO E BENEFICIOS,241.496
"",SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
159386,INDICE DE 2886% LL 86221993 E 86271993  REAJUSTE DE REMUNERACAO SOLDO,130.605
"",PROVENTOS OU PENSAO  SERVIDOR PUBLICO MILITAR  ADMINISTRATIVO,
159309,SISTEMA REMUNERATORIO E BENEFICIOS  SERVIDOR  PUBLICO CIVIL,3.129.215
"",ADMINISTRATIVO,
159307,PENSAO POR MORTE (ART 749)  BENEFICIOS EM ESPECIE  PREVIDENCIARIO,18.686
159271,GRATIFICACAO DE ATIVIDADE  SISTEMA REMUNERATORIO E BENEFICIOS,1.436
"",SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
159312,SISTEMA REMUNERATORIO E BENEFICIOS  SERVIDOR  PUBLICO CIVIL,3.192.697
"",ADMINISTRATIVO,
159383,INDICE DE 2886% LL 86221993 E 86271993  REAJUSTE DE REMUNERACAO SOLDO,319.441
"",PROVENTOS OU PENSAO  SERVIDOR PUBLICO MILITAR  ADMINISTRATIVO,
159391,INDICE DE 2886% LL 86221993 E 86271993  REAJUSTE DE REMUNERACAO SOLDO,67.791
"",PROVENTOS OU PENSAO  SERVIDOR PUBLICO MILITAR  ADMINISTRATIVO,
159390,INDICE DE 2886% LL 86221993 E 86271993  REAJUSTE DE REMUNERACAO SOLDO,87.924
"",PROVENTOS OU PENSAO  SERVIDOR PUBLICO MILITAR  ADMINISTRATIVO,
158384,GRATIFICACAO DE ATIVIDADE  SISTEMA REMUNERATORIO E BENEFICIOS,146.105
"",SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
159203,GRATIFICACAO DE ATIVIDADE  SISTEMA REMUNERATORIO E BENEFICIOS,195.774
"",SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
159389,INDICE DE 2886% LL 86221993 E 86271993  REAJUSTE DE REMUNERACAO SOLDO,130.864
"",PROVENTOS OU PENSAO  SERVIDOR PUBLICO MILITAR  ADMINISTRATIVO,
159388,INDICE DE 2886% LL 86221993 E 86271993  REAJUSTE DE REMUNERACAO SOLDO,234.742
"",PROVENTOS OU PENSAO  SERVIDOR PUBLICO MILITAR  ADMINISTRATIVO,
159384,INDICE DE 2886% LL 86221993 E 86271993  REAJUSTE DE REMUNERACAO SOLDO,70.996
"",PROVENTOS OU PENSAO  SERVIDOR PUBLICO MILITAR  ADMINISTRATIVO,
159385,INDICE DE 2886% LL 86221993 E 86271993  REAJUSTE DE REMUNERACAO SOLDO,109.404
"",PROVENTOS OU PENSAO  SERVIDOR PUBLICO MILITAR  ADMINISTRATIVO,
159320,SISTEMA REMUNERATORIO E BENEFICIOS  SERVIDOR  PUBLICO CIVIL,462.300
"",ADMINISTRATIVO,
159382,INDICE DE 2886% LL 86221993 E 86271993  REAJUSTE DE REMUNERACAO SOLDO,83.710
"",PROVENTOS OU PENSAO  SERVIDOR PUBLICO MILITAR  ADMINISTRATIVO,
159381,INDICE DE 2886% LL 86221993 E 86271993  REAJUSTE DE REMUNERACAO SOLDO,93.734
"",PROVENTOS OU PENSAO  SERVIDOR PUBLICO MILITAR  ADMINISTRATIVO,
159380,INDICE DE 2886% LL 86221993 E 86271993  REAJUSTE DE REMUNERACAO SOLDO,51.615
"",PROVENTOS OU PENSAO  SERVIDOR PUBLICO MILITAR  ADMINISTRATIVO,
159379,INDICE DE 2886% LL 86221993 E 86271993  REAJUSTE DE REMUNERACAO SOLDO,120.435
"",PROVENTOS OU PENSAO  SERVIDOR PUBLICO MILITAR  ADMINISTRATIVO,
159322,SISTEMA REMUNERATORIO E BENEFICIOS  SERVIDOR  PUBLICO CIVIL,754.900
"",ADMINISTRATIVO,
159321,SISTEMA REMUNERATORIO E BENEFICIOS  SERVIDOR  PUBLICO CIVIL,754.900
"",ADMINISTRATIVO,
159387,INDICE DE 2886% LL 86221993 E 86271993  REAJUSTE DE REMUNERACAO SOLDO,90.129
"",PROVENTOS OU PENSAO  SERVIDOR PUBLICO MILITAR  ADMINISTRATIVO,
158379,GRATIFICACAO DE ATIVIDADE  SISTEMA REMUNERATORIO E BENEFICIOS,155.103
"",SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
158404,HONORARIOS PERICIAIS  PARTES E PROCURADORES  DIREITO PROCESSUAL CIVIL E,68.360
"",DO TRABALHO,
158388,GRATIFICACAO DE ATIVIDADE  SISTEMA REMUNERATORIO E BENEFICIOS,145.473
"",SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
158044,APOSENTADORIA ESPECIAL (ART 578)  BENEFICIOS EM ESPECIE  PREVIDENCIARIO,8.573
158385,GRATIFICACAO DE ATIVIDADE  SISTEMA REMUNERATORIO E BENEFICIOS,146.503
"",SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
158383,GRATIFICACAO DE ATIVIDADE  SISTEMA REMUNERATORIO E BENEFICIOS,150.813
"",SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
158382,GRATIFICACAO DE ATIVIDADE  SISTEMA REMUNERATORIO E BENEFICIOS,145.114
"",SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
158386,GRATIFICACAO DE ATIVIDADE  SISTEMA REMUNERATORIO E BENEFICIOS,90.993
158380,GRATIFICACAO DE ATIVIDADE  SISTEMA REMUNERATORIO E BENEFICIOS,88.401
"",SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
158569,SISTEMA REMUNERATORIO E BENEFICIOS  SERVIDOR  PUBLICO CIVIL,58.331
"",ADMINISTRATIVO,
158370,SISTEMA REMUNERATORIO E BENEFICIOS  SERVIDOR  PUBLICO CIVIL,44.515
"",ADMINISTRATIVO,
158068,SUCUMBENCIA  PARTES E PROCURADORES  DIREITO PROCESSUAL CIVIL E DO,122.141
"",TRABALHO,
158067,REINTEGRACAO  REGIME ESTATUTARIO  SERVIDOR  PUBLICO CIVIL,250.609
"",ADMINISTRATIVO,
158065,PROCURACAOMANDATO  PARTES E PROCURADORES  DIREITO PROCESSUAL CIVIL E,74.514
"",DO TRABALHO,
159392,INDICE DE 2886% LL 86221993 E 86271993  REAJUSTE DE REMUNERACAO SOLDO,301.163
"",PROVENTOS OU PENSAO  SERVIDOR PUBLICO MILITAR  ADMINISTRATIVO,
161695,ABONO DE PERMANENCIA  SISTEMA REMUNERATORIO E BENEFICIOS  SERVIDOR,69.281
"",PUBLICO CIVIL  ADMINISTRATIVO,
158381,GRATIFICACAO DE ATIVIDADE  SISTEMA REMUNERATORIO E BENEFICIOS,177.056
"",SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
158794,PROCURACAOMANDATO  PARTES E PROCURADORES  DIREITO PROCESSUAL CIVIL E,50.642
"",DO TRABALHO,
159147,PENSAO POR MORTE (ART 749)  BENEFICIOS EM ESPECIE  PREVIDENCIARIO,74.602
159100,PROCURACAOMANDATO  PARTES E PROCURADORES  DIREITO PROCESSUAL CIVIL E,263.713
"",DO TRABALHO,
159094,SISTEMA REMUNERATORIO E BENEFICIOS  SERVIDOR  PUBLICO CIVIL,123.349
"",ADMINISTRATIVO,
158801,GRATIFICACAO DE ATIVIDADE  SISTEMA REMUNERATORIO E BENEFICIOS,12.440
"",SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
158800,GRATIFICACAO DE ATIVIDADE  SISTEMA REMUNERATORIO E BENEFICIOS,35.624
"",SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
158799,GRATIFICACAO DE ATIVIDADE  SISTEMA REMUNERATORIO E BENEFICIOS,43.630
"",SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
158547,INDICE DE 2886% LEI 86221993 E 86271993  REAJUSTE DE REMUNERACAO PROVENTOS,1.400.414
"",OU PENSAO  SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
158797,GRATIFICACAO DE ATIVIDADE  SISTEMA REMUNERATORIO E BENEFICIOS,35.624
"",SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
158568,SISTEMA REMUNERATORIO E BENEFICIOS  SERVIDOR  PUBLICO CIVIL,164.352
"",ADMINISTRATIVO,
158742,ABONO DE PERMANENCIA  SISTEMA REMUNERATORIO E BENEFICIOS  SERVIDOR,68.355
"",PUBLICO CIVIL  ADMINISTRATIVO,
158741,ABONO DE PERMANENCIA  SISTEMA REMUNERATORIO E BENEFICIOS  SERVIDOR,67.499
"",PUBLICO CIVIL  ADMINISTRATIVO,
158740,ABONO DE PERMANENCIA  SISTEMA REMUNERATORIO E BENEFICIOS  SERVIDOR,64.656
"",PUBLICO CIVIL  ADMINISTRATIVO,
158739,ABONO DE PERMANENCIA  SISTEMA REMUNERATORIO E BENEFICIOS  SERVIDOR,79.470
"",PUBLICO CIVIL  ADMINISTRATIVO,
158654,OBRIGACAO DE FAZERNAO FAZER  LIQUIDACAOCUMPRIMENTOEXECUCAO  DIREITO,110.459
"",PROCESSUAL CIVIL E DO TRABALHO,
158615,APOSENTADORIA POR INVALIDEZ (ART 427)  BENEFICIOS EM ESPECIE,6.691
"",PREVIDENCIARIO,
159202,GRATIFICACAO DE ATIVIDADE  SISTEMA REMUNERATORIO E BENEFICIOS,196.453
"",SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
158798,GRATIFICACAO DE ATIVIDADE  SISTEMA REMUNERATORIO E BENEFICIOS,8.282
"",SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
161027,INDICE DE 2886% LEI 86221993 E 86271993  REAJUSTE DE REMUNERACAO PROVENTOS,145.515
"",OU PENSAO  SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
161707,ABONO DE PERMANENCIA  SISTEMA REMUNERATORIO E BENEFICIOS  SERVIDOR,3.646
"",PUBLICO CIVIL  ADMINISTRATIVO,
161705,RENDA MENSAL VITALICIA  BENEFICIOS EM ESPECIE  PREVIDENCIARIO,90.700
160691,INDICE DE 2886% LEI 86221993 E 86271993  REAJUSTE DE REMUNERACAO PROVENTOS,378.871
"",OU PENSAO  SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
161032,INDICE DE 2886% LEI 86221993 E 86271993  REAJUSTE DE REMUNERACAO PROVENTOS,137.972
"",OU PENSAO  SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
157998,BENEFICIO ASSISTENCIAL (ART 203V CF88)  BENEFICIOS EM ESPECIE,4.478
"",PREVIDENCIARIO,
161030,INDICE DE 2886% LEI 86221993 E 86271993  REAJUSTE DE REMUNERACAO PROVENTOS,53.965
"",OU PENSAO  SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
161028,INDICE DE 2886% LEI 86221993 E 86271993  REAJUSTE DE REMUNERACAO PROVENTOS,240.927
"",OU PENSAO  SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
162156,GRATIFICACAO DE ATIVIDADE  SISTEMA REMUNERATORIO E BENEFICIOS,52.416
"",SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
161026,INDICE DE 2886% LEI 86221993 E 86271993  REAJUSTE DE REMUNERACAO PROVENTOS,147.835
161010,APOSENTADORIA POR TEMPO DE CONTRIBUICAO (ART 556)  BENEFICIOS EM,21.472
"",ESPECIE  PREVIDENCIARIO,
160995,DIARIAS E OUTRAS INDENIZACOES  SISTEMA REMUNERATORIO E BENEFICIOS,183.272
"",SERVIDOR  PUBLICO CIVIL  ADMINISTRATIVO,
160994,DIARIAS E OUTRAS INDENIZACOES  SISTEMA REMUNERATORIO E BENEFICIOS,183.272
"",SERVIDOR  PUBLICO CIVIL  ADMINISTRATIVO,
160993,DIARIAS E OUTRAS INDENIZACOES  SISTEMA REMUNERATORIO E BENEFICIOS,131.727
"",SERVIDOR  PUBLICO CIVIL  ADMINISTRATIVO,
160837,INDICE DE 2886% LEI 86221993 E 86271993  REAJUSTE DE REMUNERACAO PROVENTOS,90.475
"",OU PENSAO  SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
161029,INDICE DE 2886% LEI 86221993 E 86271993  REAJUSTE DE REMUNERACAO PROVENTOS,125.917
"",OU PENSAO  SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
162227,GRATIFICACAO DE ATIVIDADE  SISTEMA REMUNERATORIO E BENEFICIOS,35.242
"",SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
162371,INDICE DE 2886% LEI 86221993 E 86271993  REAJUSTE DE REMUNERACAO PROVENTOS,24.066
"",OU PENSAO  SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
162370,INDICE DE 2886% LEI 86221993 E 86271993  REAJUSTE DE REMUNERACAO PROVENTOS,56.154
"",OU PENSAO  SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
162369,INDICE DE 2886% LEI 86221993 E 86271993  REAJUSTE DE REMUNERACAO PROVENTOS,250.484
"",OU PENSAO  SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
162368,INDICE DE 2886% LEI 86221993 E 86271993  REAJUSTE DE REMUNERACAO PROVENTOS,303.766
"",OU PENSAO  SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
162367,INDICE DE 2886% LEI 86221993 E 86271993  REAJUSTE DE REMUNERACAO PROVENTOS,208.515
"",OU PENSAO  SERVIDOR PUBLICO CIVIL  ADMINISTRATIVO,
162313,CAPACIDADE PROCESSUAL  PARTES E PROCURADORES  DIREITO PROCESSUAL CIVIL,125.788
"",E DO TRABALHO,
161712,ABONO DE PERMANENCIA  SISTEMA REMUNERATORIO E BENEFICIOS  SERVIDOR,1.065
